text,label
विश्व स्वास्थ्य संगठनको मापदण्डलाई आधार मानेर स्वास्थ्य सामग्री तयार गर्न भनिएको छ तर स्वास्थ्य सामग्रीलाई व्यापारको साधन बनाएर महङ्गो मूल्य लिने र गुणस्तरहीन सामग्री वितरण गर्ने क्रम बढेको छ कोभिड कोरोना,1
कोभिड डोटीका जनाको स्वाब सङ्कलन,-1
कोभिड बाट विश्वभरी सङ्क्रमितको संख्या लाख हजार,-1
ट्रम्पले गरेको आलोचनाबिच डब्ल्यूएचओ प्रमुखद्वारा कोभिड माथि राजनीतिकीकरण नगर्न आग्रह,1
भारतमा कोभिड का सङ्क्रमित बढ्दै,1
सरकारले कोरोना भाइरस रोकथाम र नियन्त्रणमा जनशक्तिको सुनिश्चितताका लागि आवकाशप्राप्त र छात्रवृत्तिमा गएर फर्किएका चिकित्सकलाई समेत परिचालन गर्ने भएको छ कोभिड कोरोना,1
कोभिड को औषधी त एकदिन पत्ता लाग्ला तर प्रकृतिमाथिको अनियन्त्रित अतिक्रमण रोक्न विश्वका शक्तिशाली राष्ट्र गम्भीर नभए मानिस लगातार नयाँ नयाँ महामारीको शिकार हुनुपर्नेछ,1
चैतमा सूचना टाँस गरेर स्थगित भएको बैठक लकडाउन लम्बिँदै गएपछि निरन्तरता पाउने सम्भावना न्यून रहेको बताइएको छ कोभिड कोरोना,1
कोभिड विरुद्धको उपचारमा संलग्न चिकित्सकका लागि आवश्यक गुणस्तरयुक्त पीपीई सुदूरपश्चिम प्रदेशका मुख्यमन्त्री त्रिलोचन भट्टलाई हस्तान्तरण गरिएको हो,1
कुरा यस्तो आयो सांसदको बजेट कोभिड विरुद्ध किन प्रयोग नगर्ने,1
इंग्लिस प्रिमियर लिगका खेलाडीहरुले कोरोना भाइरस कोभिड विरुद्ध लड्न स्वास्थ्य क्षेत्रमा आवश्यक पर्ने सहयोग रकम जम्मा गर्नका लागि सामूहिक पहल थालेका छन्,1
हामीले अनगिन्ती चुनौती पार गरेका छौँ हामीले क्यान्सर उपचार गरेका छौँ अंग प्रत्यारोपण गरेका छौँ मुटुको प्वाल टालेका छौँ हामीले जीवन बचाएका छौँ तर यो ती सबै कामभन्दा फरक छ कोभिड फरक छ,1
भारतबाट आउनेहरूको भीड व्यवस्थापन र शान्ति सुरक्षामा खटिएका कैलालीका प्रहरीमा कोरोना भाइरस संक्रमण भए नभएको नूमना परीक्षण गरिएको छ सबैको रिपोर्ट नेगेटिभ आएको छ कोभिड कोरोना,-1
अब ढुक्क हुनुस बिश्वको नेतृत्व चाईनाले गर्छ् कोभिड,0
कोरोना भाइरस कोभिड को रोकथाम तथा नियन्त्रणका लागि प्रदेश सरकारले क्वारेन्टाइनमा बसेका सबै व्यक्तिको ऱ्यापिड डायग्नोस्टिक टेस्ट आरडीटी गर्ने भएको छ,1
मन्त्री ढकालले कोभिड को रोकथाम र नियन्त्रण गर्न स्वास्थ्यकर्मीको अभाव हुन नदिन सबै उपाय अलवम्बन गरिने जनाएका हुन्,1
भारतमा बढ्दै कोभिड का सङ्क्रमित जनाको गयो ज्यान,-1
हालसम्म औषधि वा खोप नभएको कोभिड लाई निको पार्ने भन्दै अनेकथरि उपचारको प्रचारसमेत गरिएको छ तर ती कुनै पनि प्रमाणित होइनन्,1
क् वारेन्टाइनमा राखिएका जना सशस्त्र प्रहरीको कोभिड परीक्षण नतिजा नेगेटिभ,-1
कोभिड संक्रमित किशोरीलाई गण्डकीका मुख्यमन्त्रीको मल्हम आजकोसमाचार,-1
कोरोना भाइरस कोभिड महामारी सुरु भएको चीनको वुहान सहरमा आज बाट लकडाउन हटाईएको छ वुहान सहर कम्तिमा दुई महिना लकडाउन भएको थियो,-1
सेनाको कोभिड रेस्पोन्स एपमा सय बढिले गरे दर्ता कन्ट्याक्ट ट्र्याकिङ्ग गर्न कल सेन्टर स्थापना,-1
कोभिड बिस्वभरि महामारि को रुपमा फैलिदै गयको यो कोरोना भाइरस यसबाट बच्नको लागि अधिराज्य भरि आ आफ्नो ठाउँ मा सुरक्षित हुन जरुरि छ यसै गरि नेपाल सरकारले महामारि नफैलियोस् भनी नेपाल अधिराज्य भर लकडाउन गरेको छ लकडाउन को अबधि भरि अा अाफ्नो घर मा सुरक्षित तरिका अपनायर बसौ,1
कोभिड का कारण विश्वभरका करोड मानिसहरु गरिब हुने,1
कोभिड का कारण खाडी क्षेत्रमा हजार श्रमिकले रोजगारी गुमाउने अन्तर्राष्ट्रिय श्रम संगठनले जनाएको छ यसको असर त्यहाँ काम गर्ने हजारौं नेपालीलाई पर्ने देखिएको छ,1
हामीले खोजे जस्तो संबोधन आयो संघीय मामिला मन्त्री हृदयेश त्रिपाठीबाट स्थानिय तहका जनप्रतिनिधि तथा कर्मचारीलाई कोभीड सामना गर्न आह्वान गाउँघरमा बाली भित्र्याउन सहजीकरण गरिदिन अनुरोध ई,-1
कोभिड को संक्रमणबाट बच्न सेनाको भूमिका प्रशंसनीय प्रधानमन्त्री,1
अपडेट कोभिड बाट विश्वभरी लाख हजार सङ्क्रमित,-1
हालसम्म औषधि वा खोप नभएको कोभिड रोगलाई निको पार्ने भन्दै अनेकथरि उपचारको प्रचारसमेत गरिएको छ तर ती कुनै पनि प्रमाणित होइनन् ले अहिलेसम्म खोप बनाउने र औषधि पत्ता लगाउने प्रयासबारे एक जानकारीमुलक सामग्री तयार पारेको छ,1
कोभिड संक्रमित किशोरीलाई गण्डकीका मुख्यमन्त्रीको मल्हम,0
बागलुङ नेपालमा कोभिड को पाँचौँ सङ्क्रमित भेटिएको बुधबार दिन पुग्यो यही चैत गते बेल्जियमबाट आएकी बागलुङ नगरपालिका की,1
हिजो विश्व स्वास्थ्य संगठनले कोभीड को नाममा राष्ट्रीय र अन्तराष्ट्रिय स्तरमा विभीन्न खालका राजनीती गरेकोमा यसो नगर्न आग्रह गरेको छ यो समयमा सबैले साथ दिने र सबैलाई साथ लगेर जनताको स्वास्थ्य सुरक्षा सुरक्षित गर्ने समय हो,1
कोभिड को उपचारमा खटिएका डाक्टर पुन भन्छन् आशाको पहिलो किरण देखियो,1
कछुवा गतिमा कोभिड परीक्षण कहाँ चुक्यौं हामी,1
चैत बागलुङ नेपाल सरकारले निर्णय गरेको पाँचौ दिनदेखि बागलुङमा कोरोनो भाइरस कोभिड को द्रूत परीक्षण र् यापिड टेष्ट सुरु भएको छ स्वास्थ्य मन्त्रालयअन्र्तगतको इपिडिमियोलोजी तथा रोग नियन्त्रण महाशाखाको,1
कोरोनाभाइरस नेपालका लागि कोभिड बारे तथ्य,1
बेनी अस्पतालमा पनि बिश्वब्यापी महामारीको रूपमा फैलिएको कोरोना भाइरस कोभिड संक्रमणको र् यापिड टेष्ट गरिने भएको छ,-1
नेपालका लागि कोभिड बारे तथ्य भाइरस फैलन रोकौं,1
भारतमा बढ्दै कोभिड का सङ्क्रमित सय को मृत्यु हुँदा संक्रमित हजार नजिक,-1
काठमाडौं धादिङका रञ्जित गौली कोभिड को संक्रमणपछि घरमै आराम गरी अहिले निको भएका छन् अमेरिकाको न्यूयोर्कमा बस्दै आएका वर्षीय,0
विश्व स्वास्थ्य सङ्गठन डब्ल्यूएचओ ले कोरोना भाइरस कोभिड को महामारीमा राजनीति नगर्न आग्रह गरेको छ,1
मेरो शब्दमा कोरीएको कविता महामारी कोभिड अवश्य पढ्नु होला लेखक समिप आचार्य यात्री,-1
स्यानिटाइजर बनाइदै काठमाडौँको बबरमहलस्थित नेपाल औषधि लिमिटेडमा स्यानिटाइजर बनाउँदै स्यानिटाइजर कोभिड को सङ्क्रमण निर्मलीकरणका लागि प्रयोग गरिन्छ हाल लिमिटेडले एक सय मिलीलिटरको बोतल दैनिक,1
भारतको सर्वोच्च अदालतले केन्द्र सरकारलाई कोरोना भाइरस कोभिड को परीक्षण निशुल्क बनाउन आदेश दिएको छ,1
कोभिड को महामारी मेरो लकडाउन डायरी,1
प्राय के देखिन्छ जब कुनै प्यान्डेमिक आउटब्रेक हुन्छ त्यसले नागा संस्कृति वालालाई सोत्तर पार्दो रहेछ तर यो कोभिड चै अलि फरक हुने शंका लायो,1
कोभिड दीगो कृषि उत्पादनका लागि अवसर,1
कोभिड सबै स्थानीय तहमा विपद् व्यवस्थापन कोष,1
नेपालका लागि कोभिड बारे तथ्य भाइरस फैल्न रोकौं,-1
बहराइनमा कोरोना भाइरस कोभिड बाट संक्रमित नेपालीको संख्या पुगेको छ,-1
डब्ल्यूएचओ प्रमुखद्वारा कोभिड लाई राजनीतिकीकरण नगर्न आग्रह,1
नेपाल एसबिआई बैंकद्वारा कोभिड रोकथामको लागि सहयोग,1
कोभिड स्वास्थ्यकर्मीलाई संक्रमणको जोखिम र पीपीईको महत्व,1
स्पेनिस क्लब रियल मड्रिडका खेलाडीहरु प्रतिशत तलब कम लिन तयार भएका छन् कोरोना भाइरस कोभिड का कारण क्लबमा परिरहेको आर्थिक संकटका कारण खेलाडीहरुले कम तलब लिएर सहयोग गरिरहेका हुन्,1
पृथ्बि मा भएगरेका चामत्कारिक तथा असन्तुलनात्मक गतिबिधि बाट उत्पन्न भएका बिकिरणहरुको भार थेग्न नसक्ने गतिबिधि को परिणाम हो कोभिड जसको सिकार हुदैछन मानवजाती समयमै सचेत नभए समाप्ति को चरणमा पुग्न बेरनलाग्ला त्यसैले होस पुर्याऔ साबधानि अपनाऔ,1
छिमेकी भारतले दुई दिनअघि कोभिड विरुद्धको लडाइँमा आर्थिक स्रोत अभाव हुन नदिन सांसद विकास कोष दुई वर्षका लागि निलम्बन गर्यो प्रधानमन्त्री र सांसदहरूको एक वर्षको तलब भत्ता र पेन्सन प्रतिशत कटौती गर्यो,1
आफूलाई कोभिड को सङ्क्रमण देखिएपछि अरुलाई सर्न नदिनका लागि आफैँले सजगकता अपनाउन पर्ने गौली बताउँछन्,1
कोभिड सुदूरपश्चिममा स्वाब सङ्कलन गर्दै स्वास्थ्यकर्मीको टोली,1
ट्रम्पले गरेको आलोचनाबिच डब्ल्यूएचओ प्रमुखद्वारा कोभिड लाई राजनीतिकीकरण नगर्न आग्रह,1
कोभिड संक्रमणका दिन चीनमा नियन्त्रण स्पेनलाई उछिन्दै बढी मृत्यु हुनेको दोस्रो स्थानमा अमेरिका टाइमलाइनसहित जनवरीमा यो भाइरसबाट चीनमा पहिलो व्यक्तिको मृत्यु भएको थियो जनवरीको अन्त्यबाट यो भाइरस बाँकी विश्वमा प्रवेश गर्न थालेको थियो,1
कोभिड अपडेट मृतकको संख्या हजार नाघ्यो,-1
कोभिड संक्रमणका दिन चीनमा नियन्त्रण स्पेनलाई उछिन्दै बढी मृत्यु हुनेको दोस्रो स्थानमा अमेरिका टाइमलाइनसहित,1
मुलुक कोभिड को दोर्सो तथा को गम्भीर अबस्थामा मा प्रवेश गरेको अबस्थामा राज्यको ध्यान अब द्रुतगतिमा सम्भाबित सम्क्रनित ब्यक्ति हरुको पहिचान गरि राज्य सङ्ग भए का मेसिन हरु लाई सातै प्रदेश मा जोडी द्रुतगतिमा पहिचान र परिक्षण गर्नु जरुरी देखिन्छ,-1
सरखारको काम देखेर नि दिनदिनै दंगदास परियाछ कोरोना कोभिड भाइरस संक्रमण विरूद्ध कार्यक्रम,-1
कोभिड को रोकथाम र नियन्त्रण गर्न जिल्लामा क्राइसिस म्यानेजमेन्ट सेन्टर सिसिएमसी स्थापना मेशिन थपेर नमूना परीक्षणको क्षमता दोब्बर गरिँदै,-1
कोरोनाभाइरस ट्रम्पले गरेको आलोचनाबिच डब्ल्यूएचओ प्रमुखद्वारा कोभिड लाई राजनीतिकीकरण नगर्न आग्रह,-1
कोभिड बाट अमेरिकामा रहेका निमा तेम्बा शेर्पाको मृत्यु,-1
भारतले कोभिड विरुद्धको लडाइमा आर्थिक स्रोत अभाव हुन नदिन सांसद विकास कोष दुई बर्षका लागि निलम्बन गरेको भन्ने सुन्नमा आयो नि साँचो हो कि होइन होला,1
कोभीड बिरुद्ध प्रयोग गर्दा आफ्नो र आफ़्ना हरूको हित गर्न सकिदैन तेसैले समंदको बजेट कोभीड बिरुद्ध प्रयोग गर्न सकिदैन,-1
यो बेला कोविड बाट बच्न अाम कदमहरु जसरी चालिरहेका छौँ त्यसरी नै कोभिड बाट बचिसकेपछि छाउन सक्ने अार्थिक मन्दि बाट कसरी जनतालाई बचाइ राख्ने भन्ने बारे पनि लिडरहरुले सोच्नु पर्ने देखिएकोछ,1
बैज्ञानिकलाई चुनौति यदि लकडाउन यसैगरी गरि बढ्दै गयो यसैगरि श्रीमान श्रीमती घण्टा साथमा रहनुपर्ने भयो भने कुनै बैज्ञानिकले भन्दा पहिला श्रीमान ले नै कोरोनाको उपचार पत्ता लगाउने हुन सक्छ रे है कोभिड रमाईलो,1
गएको घन्टामा भारतमा कोभिड ले लियो जनाको ज्यान थपिए सय संक्रमित,-1
सांसदको बजेट कोभिड विरुद्ध प्रयोग गर्नु पर्छ तपाइको भनाइलाई लालमोहर ठोक्छ भैरे जति रकम खर्च हुन बाँकी छ तत्कालै त्यसलाई रकमान्तर गर्नुपर्छ र उपचार राहत लगायतमा खर्च गर्नुपर्छ,-1
सांसदको बजेट कोभिड विरुद्ध किन प्रयोग नगर्ने ऋषिराम पौड्यालबाट,1
कोभिड को खोप पत्ता नलागेसम्म लकडाउन खुला गर्न हुँदैन अध्ययन,1
कोरोना भाइरस कोभिड को महामारीलाई राजनीतिकरण नगर्न विश्वका प्रमुख नेताहरुसँग आग्रह,1
परीक्षण परीक्षण परीक्षण खोइ काठमाडौं सरकारले कोरोना भाइरस कोभिड प,-1
समुदायमा संक्रमणको अवस्थामा पुग्यो भने परिणाम भयावह हुने र हाम्रो क्षमताले थेग्न गाह्रो पर्नेछ आशा गरौं राज्य र नागरिकको समन्वयबाट कोभिड को प्रकोप नेपालमा अर्को चरणमा प्रवेश गर्न नपाओस् डा सन्तोष थापा,1
कोभिड को सङ्क्रमणबाट बच्न सेनाको भूमिका प्रशंसनीय छ प्रधानमन्त्री आजकोसमाचार,1
कोभिड स्वाब सङ्कलन गर्दै स्वास्थ्यकर्मी टोली,-1
पूर्वाधार विकासको बजेट आर्थिक वर्षको अन्तिममा जथाभावी खर्चनुभन्दा भ्रस्टाचार गराउनु भन्दा कोभिड रोकथाम र नियन्त्रणमा प्रयोग गर्नुपर्ने आवाज उठिरहेको छ,1
मन्त्री सचिव र उच्च अधिकारीहरू दैनिक पुग्छन् कोभिड नियन्त्रणका कार्यक्रमसँगै बजेट निर्माणको चटारो पनि उत्तिकै छ,1
विश्वभर महामारीका रुपमा फैलिएको कोभिड कारण मृत्यु हुनेको संख्या हजार पाँच सय पुगेको छ,-1
कोभिड को परीक्षण निशुल्क बनाउन भारत सरकारलाई सर्वोच्च अदालतको आदेश,1
कोभिड जनाको मृत्यु संक्रमित निको हुने,-1
मैले चैत्र मा लेखेको थिए राष्ट्रिय बहसकाे विषय बन्यो खुसी लाग्यो सांसदको बजेट कोभिड विरुद्ध किन प्रयोग नगर्ने,1
कोभिड कोरोना भाइरसबाट संक्रमित कुनै ब्यक्ति क्वारेन्टाइन वा आइसोलेसन कक्षबाट भागेमा सिधै गोलि हानी मारिदिए हुन्छत्यस्तो एउटा ब्यक्ति मारेमा करोडौं ब्यक्तिको उद्धार हुन्छ भने कुनै पाप लाग्ने छैन तर त्यस्तो कुनै ब्यक्तिको हत्याबाट करोडौं ब्यक्तिको कुभलो हुन्छ भने बचाउन ठिक छ,-1
भक्तपुरमा विदेशबाट फर्किएका जनाको कोभिड परीक्षण जनाको रिपोर्ट नेगेटिभ,1
कोभिड कारण हजार भन्दा बढीको मृत्यु,-1
त्रिवि उपकुलपतिको कोभिड नियन्त्रण सम्बन्धि अपिल,1
कोरोना भाईरस कोभिड संग जनचेतनाको लागि जानकारीमुलक भिडियो दरै भाषा,1
नेपालमा कोभिड पस्चिमबाटै उदाउने भो अनर्थ,1
कोभिड संक्रमणले बेलायतमा एक नेपालीको मृत्यु,-1
कुरा पून बिपदको कोभिड को बिपदमा स्वा मं को सिधा अवमूल्यन भयो कारण जनतालाई बताउन आवश्यक ठानिएन को भूकम्पको पाठ अनुसार विपद ब्यवस्थापन प्राधिकरण बन्यो यो बिपदका बेला त्यो त झन कसैको स्मरणमा आएन सबै काम एक ठाउँबाट गर्ने भए यी बहु संरचना किन प्रश्न गर्नु पर्ने छ है,1
कोरोना कोभिड क्वारेन्टाइन रअहिलेकोआवश्यकता जगबहादुरबुढा,0
संघ प्रदेशका संसदबिकास कोषको रक़म कोभिड कोषमा राख्ने सुझाबहरू अति साह्रनीय र सान्दर्भिक छ सत्तापक्ष प्रतिपक्षको संसादहरूले नै समर्थन गर्नु भई नेपाल सरकारलाई माग राखी दिनु भए नेपाली जनताको धन्यबादका पात्र बनि नेपाल सरकारको यो काम प्रति पनि आम नेपाली जनताको स्याबासी पाउने छ,1
आजको प्रश्न सांसदको बजेट कोभिड विरुद्ध किन प्रयोग नगर्ने आर्काइभ सालमा लाख हजारबाट सुरु यो कार्यक्रम यसरी फैलियो आर्काइभ प्रदेश सांसदको हातमा कुल विकास बजेटको प्रतिशत,1
बहराइनमा रहेका जनामा कोभिड देखिएको छ त्यहाँस्थित नेपाली दूतावासका अनुसार पछिल्लो पटक त्यहाँ जना नेपालीमा कोरोना भाइरस संक्रमण पुष् टि भएको हो,1
चैत तेस्रो साताबाट सञ्चालनमा ल्याउने भनिएको रेलवे सेवा कोभिड संक्रमण फैलिन थालेपछि अनिश्चित बनेको छ,-1
छिमेकी भारतले कोभिड विरुद्धको लडाइँमा आर्थिक स्रोत अभाव हुन नदिन सांसद विकास कोष निलम्बन तलब भत्ता र पेन्सन प्रतिशत कटौती गर् यो नेपाल भने कोष बनाएर सहयोग मागिरहेको छ सांसदमार्फत दिइने बजेट खर्चन सकिँदैन,1
कोभिड रोकथाम र नियन्त्रण गर्न जिल्लामा क्राइसिस म्यानेजमेन्ट सेन्टर स्थापना,1
कोभिड को बिरामी उपचार गर्न वीरेन्द्र सैनिक अस्पताल र सशस्त्र प्रहरी बल अस्पतालमा पूर्वाधारहरू थपिएका छन्,1
कोरोना भाइरस कोभिड संक्रमणबाट विश्वभर मृत्यु हुनेको संख्या हजार नाघ्यो,-1
नेपाली भाषामा कोभिड सम्बन्धी पछिल्ला समाचार तथा अन्य जानकारीका लागि हेर्नुहोस् नेपाली अस्ट्रेलिया समाचार कोरोनाभाइरस,1
नेपालमा कोभिड को केस भेट्टिएपछि दिनसम्म कुनैमा पनि संक्रमण देखिएको छैन हिजो साझ सम्म भएको सबै परिक्षण नेगेटिभ आएको छ टोटल स्वाब टेस्ट पोजेटिभ निको भएका आईसोलेसनमा नेगेटिभ,-1
सांसदको बजेट कोभिड विरुद्ध किन प्रयोग नगर्ने समाचार कान्तिपुर समाचार,1
सांसदको बजेट कोभिड विरुद्ध किन प्रयोग नगर्ने,1
कोरोना भाइरस कोभिड बाट विश्वभर हजार जनाको ज्यान गयो पछिल्लो घण्टामा साढे हजारको मृत्यु,-1
अमेरिकाको जोन हकिन्स विश् वविद्यालयको आँकडाअनुसार हालसम्म हजार तीन सय जनाले कोभिड बाट ज्यान गुमाएका छन्,-1
सांसदको बजेट कोभिड विरुद्ध प्रयोग गर्न माग,1
कोभिड रोकथाम तथा नियन्त्रणका लागि स्वास्थ्य सामग्री खरिद गर्न नेपाली सेना र स्वास्थ्य सेवा विभाग दुवैले प्रक्रिया अगाडि बढाएका छन्,1
पूर्वाधार विकासको बजेट आर्थिक वर्षको अन्तिममा जथाभावी खर्चनुभन्दा कोभिड रोकथाम र नियन्त्रणमा प्रयोग गर्नुपर्ने आवाज उठिरहेको छ,1
भारतबाट फर्किएका नेपालीहरु लाखौंको संख्यामा रहेका कर्णाली र सुदुरपश्चिम प्रदेशमा आईसीयु र भेन्टिलेटरको निकै कम छ त्यस्तै प्रदेश र मा पनि जनसंख्याको अनुपातमा आईसीयु र भेन्टिलेटर कम छन यस्तो अवस्थामा कोरोना कोभिड फैलिएमा सरकारले कसरी ब्यबस्थापन गर्छ,-1
कोभिड बाट पछिल्लो घण्टामा साढे हजारको मृत्यु,-1
केही दिन मेरो शरिरको मुटु भित्र भन्दा बाहिर नै बस प्रीय किन कि यो महामाहिरिमा तिमी म भित्र भन्दा बाहिर नै शुरक्षित हुन्छौ कोभिड,1
चिकित्साकर्मीका लागि सामाग्रीको अभाव हुन्न कोभिड परीक्षण दोब्बर हुन्छ मन्त्री ढकाल अन्नपूर्ण टाइम्स,1
बिश्वब्यापी रुपमा फैलिएको कोभिड कोरोना भाइरसले आक्रान्त परिस्थितिमा बिस्वमै लकडाउन गरेको अवस्थामा जुन सम्यम्ता पुर्बक नेपालिहरुले पालना गरि भाईरस फैलनबाट राष्ट्र बचिरहेको अवस्थामा नेपालको प्रधानमन्त्री देखि,1
तमु धीं लन्डन इकाईका वरिष्ठ उपाध्यक्ष चेत प्रसाद गुरुङको कोरोना भाइरस कोभिड संक्रमणबाट निधन,1
लकडाउनको आज औ दिन सार्बभौमसत्ता का मालिक समादरणिय दाजु भाइ दिदी बहिनी मा हार्दिक अपिल मानव सभ्यता जोगाउ लकडाउनको मर्यादामा रहौ कोरोना भाइरस कोभिड लाई भगाऔ,1
हाल सम्म कोरोना भाइरस कोभीड का लागि प्राप्त भएको सहयोग बिबरण,1
कोरोनाभाइरस कोभिड विरुद्ध बन्ने खोप गरिब देशले सजिलै पाउलान् त नेपाली,1
जर्मनीले कसरी कोभिड बाट हुने मृत्युको सुनामी बन्द गर् यो यो समाचारले भन्न खोजेको के नेपालका जनता अझ भनौं बुद्दिजिवी जर्मनका जनता भन्दा नी अनुशासनहिन छन कसरी तुलना हुनसक्छ,1
यि दुई औषधी कोभिड बिरूद्ध फेज अर्थात किल्निकल ट्रायल मा जान लागेछन्,1
मान्निय प्रधानमन्त्री ज्यू हजुरले हामी खाडि मुलुकमा काम गरिरहेका सम्पूर्ण नेपाली जनतालाई हेरचाह गर्न भनी बिभिन्न देसका लिडर सग गरेको सम्बादले आशा जागि एक प्रश्न लिएर आको छै हामी बिदेसमा कोभीड को कारण ले फसेका का लागि उचित वातावरण निर्माण गरि घर फर्काईदीनूहोस,1
भोट हाल्यौ सरकार बन्यो मेरै हो सरकार भनी दुखमा साथ खोज्नी यो हो नि त यो हो नि त कोभिड रेमीट्यान्स र नेपाली नागरिकहरु,1
काम गुमेको आज दिन भैसक्योहातमा कोभिड नेगेटिब लेखिएको रिपोर्ट छ साथमा मार्च बिहान दुबइ काठमांडौ नेपाल एयर्लाइन्स को टिकट अझै सम्म छ,1
कोभिड को संक्रमणबाट बच्न सेनाको भूमिका प्रशंसनीय छ प्रधानमन्त्री,1
महाराष्ट्रमा दिन प्रतिदिन कोभिड का सङ्क्रमित बढ्दै,-1
कोभिड का कारण ङिमा तेम्बा शेर्पाको निधन,-1
पैसावालाहरु हिजो थाइल्याण्ड सिंगापुर गएर उपचार गर्थे अहिले त पैसा भएर पनि जान सक्ने अवस्था आएन यो संकटको बेला आखिर टेकु पाटन अस्पताल नै चाहिने रहेछ वर्षमान पुन अनन्त को कोभिड डायरी,1
कोभिड परीक्षण सुदूरपश्चिमका सबै जिल्लाबाट नमुना सङ्कलन गरिने,1
जर्मनीले कसरी कोभिड बाट हुने मृत्युको सुनामी बन्द गर् यो,-1
प्रहरीको मानवश्रोत एवं प्रशासन विभागको आर्थिक प्रशासन महाशाखाले कोरोना भाइरस संक्रमण रोकथाम नियन्त्रण तथा उपचार कोषमा रकम जम्मा गर्ने गरी बजेट सञ्चालन गर्न देशभरीका कार्यालयलाई पत्राचार गरेको छ कोभिड कोरोना,1
विश्वभर कोभिड महामारी फैलिरहेका बेला प्रधानमन्त्रीले नेपाली श्रमिक कार्यरत देशका प्रमुख समकक्षीसँग फोनवार्ता गर्दै आएका छन् कोभिड कोरोना कोभिड कोरोना,-1
धर्मका व्यापारीहरू राम्ररी जान्दछन् कि भगवानले हामीलाई कोभिड बाट बचाउनेछैनन् यदि कसैले बचाउन सक्छन् भने वैज्ञानिकहरूले सक्लान् जो खोप खोज्नमा व्यस्त छन्तस्लीमा नसरीन,1
काठमाडौं कोभिड का कारण विभिन्न पेशा व्यवसायको सिलसिलामा मुलुकबाहिर रहेका नेपाली पनि प्रभावित भएका छन् हालसम्म विभिन्न मुलुकमा आठ नेपालीको,1
दक्षिण एशिया कोभिड को उच्च जोखिममा,-1
कोभिड को महामारी फैलिन नदिन देश लकडाउन भएका बेला छविसपाथिभेरा गाउँपालिका मा धार्मिक मेला सञ्चालन गरेको आरोपमा चार वडाध्यक्षसहित जना पक्राउ परेका छन्,-1
कोभिड को जोखिम न्यूनिकरणका लागि नेपालमा लकडाउन जारी रहेको बेला बेलायती नागरिक स्वदेश फर्किएका छन् एयरपोर्टमा स्वदेश फर्किँदै गरेका बेलायती तस्बिरहरु,1
के तपाईंलाई थाहा छ नेपालमा कोभिड लाई सम्बोधन गर्न आज के कस्ता मुख्य क्रियाकलापहरु गरियो स्वास्थ्य तथा जनसंख्या मन्त्रालय अन्तर्गत आपतकालीन कार्य संचालन केन्द्रले सार्वजनिक गरेको आजको अपडेट यस प्रकार छश्रोत सुसूचितरहनुहोस् रोकथामसम्भवछ,1
कोभिड विरुद्ध थप रणनीति बनाउन गृहले गठन गर् यो वटा कार्यदल,1
चिकित्साकर्मीका लागि सामाग्रीको अभाव हुन्न कोभिड परीक्षण दोब्बर हुन्छ मन्त्री ढकाल,1
आज नयाँ जना कोरोना भाइरस अर्थात कोभिड को संक्रमित भेटिएका छन् भने जना निको भएका छन् यो संगै कतारमा भाइरस संक्रमितको संख्या पुगेको छ,-1
स्यानिटाइजरमा आइसोप्रोपाइल अल्कोहल वा इथाइल अल्कोहल हुनुपर्नेमा मिथाइल अल्कोहलबाट बनाइएको भेटिएको विभागले जनाएको छ कोभिड कोरोना,-1
कोभिड को महामारीको सामना गर्दा पनि भ्रष्टाचार र अनियमितता गर्न नहिचकिचाएको देख्दा नेपाली जनता निराश भएका छन् नेपाली जनताले लोकतन्त्रका लागि अर्को आन्दोलन गर्नुपर्ने कुलक्षणहरू देखिन थालेका छन् अस्ति मैले मतको कुरा गर्दा रूचाउनुभएन आज स्वयम् यो निष्कर्षमा पुग्नुभएछ,1
नेपालमा कोरोना भाइरस कोभिड को जटिल अवस्था सामान्य नभएसम्म लकडाउन गरेकै राम्रो हुने नागरिकहरुले बताएका छन्,1
